"","gender","age_group","education","unemployed","have_partner","depressed","children_presence","housing_financial_difficulties","selfrated_health","critical_job","weight"
"3794","f","_1","low","yes","no","no","no","no","average","no",0.598222820450621
"3795","m","_2","low","yes","no","no","no","no","average","no",2.08876973262385
"3796","f","_2","low","yes","no","no","no","no","average","no",3.50029366857652
"3797","m","_3","low","yes","no","no","no","no","average","no",4.41711068811999
"3798","f","_3","low","yes","no","no","no","no","average","no",8.03694579520055
"3799","m","_4","low","yes","no","no","no","no","average","no",1.60970524036837
"3800","f","_4","low","yes","no","no","no","no","average","no",2.04378067036569
"3801","m","_1","middle","yes","no","no","no","no","average","no",2.91168463463629
"3802","f","_1","middle","yes","no","no","no","no","average","no",8.32170371668425
"3803","m","_2","middle","yes","no","no","no","no","average","no",6.17855350025952
"3804","f","_2","middle","yes","no","no","no","no","average","no",15.3622664193705
"3805","m","_3","middle","yes","no","no","no","no","average","no",7.69818890550692
"3806","f","_3","middle","yes","no","no","no","no","average","no",20.7824088871022
"3807","m","_4","middle","yes","no","no","no","no","average","no",2.01739700126361
"3808","f","_4","middle","yes","no","no","no","no","average","no",3.80043986199428
"3809","m","_1","high","yes","no","no","no","no","average","no",10.3175820539668
"3810","f","_1","high","yes","no","no","no","no","average","no",25.3614934243493
"3811","m","_2","high","yes","no","no","no","no","average","no",13.7743591982657
"3812","f","_2","high","yes","no","no","no","no","average","no",29.455667077035
"3813","m","_3","high","yes","no","no","no","no","average","no",12.696141958449
"3814","f","_3","high","yes","no","no","no","no","average","no",29.4786824235015
"3815","m","_4","high","yes","no","no","no","no","average","no",4.1821119533839
"3816","f","_4","high","yes","no","no","no","no","average","no",6.77590215053452
"3817","m","_1","low","no","no","no","no","no","average","no",0.00772474319141156
"3818","f","_1","low","no","no","no","no","no","average","no",0.0135628911702666
"3819","m","_2","low","no","no","no","no","no","average","no",0.0334182445107648
"3820","f","_2","low","no","no","no","no","no","average","no",0.051044907994593
"3821","m","_3","low","no","no","no","no","no","average","no",0.0653066348074828
"3822","f","_3","low","no","no","no","no","no","average","no",0.108309097934626
"3823","m","_4","low","no","no","no","no","no","average","no",0.0330480561948161
"3824","f","_4","low","no","no","no","no","no","average","no",0.0382462382651552
"3825","m","_1","middle","no","no","no","no","no","average","no",0.0907933092380525
"3826","f","_1","middle","no","no","no","no","no","average","no",0.236524774184184
"3827","m","_2","middle","no","no","no","no","no","average","no",0.123923869172781
"3828","f","_2","middle","no","no","no","no","no","average","no",0.280852517983495
"3829","m","_3","middle","no","no","no","no","no","average","no",0.142686430494737
"3830","f","_3","middle","no","no","no","no","no","average","no",0.351111351957564
"3831","m","_4","middle","no","no","no","no","no","average","no",0.0519237463719394
"3832","f","_4","middle","no","no","no","no","no","average","no",0.0891586306986574
"3833","m","_1","high","no","no","no","no","no","average","no",0.454050064404736
"3834","f","_1","high","no","no","no","no","no","average","no",1.0173151453486
"3835","m","_2","high","no","no","no","no","no","average","no",0.389902353149039
"3836","f","_2","high","no","no","no","no","no","average","no",0.759990548256678
"3837","m","_3","high","no","no","no","no","no","average","no",0.332110172761296
"3838","f","_3","high","no","no","no","no","no","average","no",0.702867323954378
"3839","m","_4","high","no","no","no","no","no","average","no",0.151910083589284
"3840","f","_4","high","no","no","no","no","no","average","no",0.224343220683778
"3841","m","_1","low","yes","yes","yes","yes","yes","poor","no",8.44056477354437e-07
"3842","f","_1","low","yes","yes","yes","yes","yes","poor","no",2.80729660549978e-06
"3843","m","_2","low","yes","yes","yes","yes","yes","poor","no",8.74645336787624e-05
"3844","f","_2","low","yes","yes","yes","yes","yes","poor","no",0.000253075057900508
"3845","m","_3","low","yes","yes","yes","yes","yes","poor","no",0.000357356013163681
"3846","f","_3","low","yes","yes","yes","yes","yes","poor","no",0.00112268338219651
"3847","m","_4","low","yes","yes","yes","yes","yes","poor","no",9.32913242194994e-05
"3848","f","_4","low","yes","yes","yes","yes","yes","poor","no",0.000204518514825215
"3849","m","_1","middle","yes","yes","yes","yes","yes","poor","no",8.42778333727765e-06
"3850","f","_1","middle","yes","yes","yes","yes","yes","poor","no",4.15895977481235e-05
"3851","m","_2","middle","yes","yes","yes","yes","yes","poor","no",0.000275534114265522
"3852","f","_2","middle","yes","yes","yes","yes","yes","poor","no",0.00118289801015437
"3853","m","_3","middle","yes","yes","yes","yes","yes","poor","no",0.000663282474216638
"3854","f","_3","middle","yes","yes","yes","yes","yes","poor","no",0.00309178500435254
"3855","m","_4","middle","yes","yes","yes","yes","yes","poor","no",0.000124518367135594
"3856","f","_4","middle","yes","yes","yes","yes","yes","poor","no",0.000405022690055426
"3857","m","_1","high","yes","yes","yes","yes","yes","poor","no",1.77716357827422e-05
"3858","f","_1","high","yes","yes","yes","yes","yes","poor","no",7.54271571405527e-05
"3859","m","_2","high","yes","yes","yes","yes","yes","poor","no",0.000365544635355881
"3860","f","_2","high","yes","yes","yes","yes","yes","poor","no",0.00134971264405531
"3861","m","_3","high","yes","yes","yes","yes","yes","poor","no",0.000650971796389892
"3862","f","_3","high","yes","yes","yes","yes","yes","poor","no",0.00260976807916008
"3863","m","_4","high","yes","yes","yes","yes","yes","poor","no",0.000153609524805146
"3864","f","_4","high","yes","yes","yes","yes","yes","poor","no",0.000429727414155604
"3865","m","_1","low","no","yes","yes","yes","yes","poor","no",5.72602083730051e-08
"3866","f","_1","low","no","yes","yes","yes","yes","poor","no",1.73589956349252e-07
"3867","m","_2","low","no","yes","yes","yes","yes","poor","no",3.81655955928845e-06
"3868","f","_2","low","no","yes","yes","yes","yes","poor","no",1.0065706904229e-05
"3869","m","_3","low","no","yes","yes","yes","yes","poor","no",1.44101038277893e-05
"3870","f","_3","low","no","yes","yes","yes","yes","poor","no",4.12646519512384e-05
"3871","m","_4","low","no","yes","yes","yes","yes","poor","no",5.22381529665196e-06
"3872","f","_4","low","no","yes","yes","yes","yes","poor","no",1.04384030453892e-05
"3873","m","_1","middle","no","yes","yes","yes","yes","poor","no",7.16753571473035e-07
"3874","f","_1","middle","no","yes","yes","yes","yes","poor","no",3.22400791794772e-06
"3875","m","_2","middle","no","yes","yes","yes","yes","poor","no",1.50726815159271e-05
"3876","f","_2","middle","no","yes","yes","yes","yes","poor","no",5.89817050588358e-05
"3877","m","_3","middle","no","yes","yes","yes","yes","poor","no",3.35304687077792e-05
"3878","f","_3","middle","no","yes","yes","yes","yes","poor","no",0.000142464042947358
"3879","m","_4","middle","no","yes","yes","yes","yes","poor","no",8.74087799564194e-06
"3880","f","_4","middle","no","yes","yes","yes","yes","poor","no",2.59152779785058e-05
"3881","m","_1","high","no","yes","yes","yes","yes","poor","no",2.13304592894356e-06
"3882","f","_1","high","no","yes","yes","yes","yes","poor","no",8.25192778097932e-06
"3883","m","_2","high","no","yes","yes","yes","yes","poor","no",2.82209649565163e-05
"3884","f","_2","high","no","yes","yes","yes","yes","poor","no",9.49790097825409e-05
"3885","m","_3","high","no","yes","yes","yes","yes","poor","no",4.64429261047205e-05
"3886","f","_3","high","no","yes","yes","yes","yes","poor","no",0.000169712641278054
"3887","m","_4","high","no","yes","yes","yes","yes","poor","no",1.52179476710525e-05
"3888","f","_4","high","no","yes","yes","yes","yes","poor","no",3.88048382176826e-05
"3889","m","_1","low","yes","no","yes","yes","yes","poor","no",2.24815764163258e-06
"3890","f","_1","low","yes","no","yes","yes","yes","poor","no",5.27716327180884e-06
"3891","m","_2","low","yes","no","yes","yes","yes","poor","no",0.000348120530836191
"3892","f","_2","low","yes","no","yes","yes","yes","poor","no",0.00071089256770675
"3893","m","_3","low","yes","no","yes","yes","yes","poor","no",0.00133897148389764
"3894","f","_3","low","yes","no","yes","yes","yes","poor","no",0.00296882435942425
"3895","m","_4","low","yes","no","yes","yes","yes","poor","no",0.000364374784525966
"3896","f","_4","low","yes","no","yes","yes","yes","poor","no",0.000563763123519887
"3897","m","_1","middle","yes","no","yes","yes","yes","poor","no",3.92937316334991e-05
"3898","f","_1","middle","yes","no","yes","yes","yes","poor","no",0.000136852145121144
"3899","m","_2","middle","yes","no","yes","yes","yes","poor","no",0.00191967490633316
"3900","f","_2","middle","yes","no","yes","yes","yes","poor","no",0.00581643111204538
"3901","m","_3","middle","yes","no","yes","yes","yes","poor","no",0.00435034214398901
"3902","f","_3","middle","yes","no","yes","yes","yes","poor","no",0.014311697745165
"3903","m","_4","middle","yes","no","yes","yes","yes","poor","no",0.00085132450245243
"3904","f","_4","middle","yes","no","yes","yes","yes","poor","no",0.00195433066682018
"3905","m","_1","high","yes","no","yes","yes","yes","poor","no",5.61726696385564e-05
"3906","f","_1","high","yes","no","yes","yes","yes","poor","no",0.000168260578050936
"3907","m","_2","high","yes","no","yes","yes","yes","poor","no",0.00172655522181572
"3908","f","_2","high","yes","no","yes","yes","yes","poor","no",0.00449923162621134
"3909","m","_3","high","yes","no","yes","yes","yes","poor","no",0.00289450839288836
"3910","f","_3","high","yes","no","yes","yes","yes","poor","no",0.00818976672910384
"3911","m","_4","high","yes","no","yes","yes","yes","poor","no",0.000711979697708461
"3912","f","_4","high","yes","no","yes","yes","yes","poor","no",0.00140572219188354
"3913","m","_1","low","no","no","yes","yes","yes","poor","no",8.7675272707587e-08
"3914","f","_1","low","no","no","yes","yes","yes","poor","no",1.87588310528568e-07
"3915","m","_2","low","no","no","yes","yes","yes","poor","no",8.73250099281737e-06
"3916","f","_2","low","no","no","yes","yes","yes","poor","no",1.62542844894948e-05
"3917","m","_3","low","no","no","yes","yes","yes","poor","no",3.10388978124605e-05
"3918","f","_3","low","no","no","yes","yes","yes","poor","no",6.27298637573794e-05
"3919","m","_4","low","no","no","yes","yes","yes","poor","no",1.17290764720249e-05
"3920","f","_4","low","no","no","yes","yes","yes","poor","no",1.65412011749842e-05
"3921","m","_1","middle","no","no","yes","yes","yes","poor","no",1.92109448673004e-06
"3922","f","_1","middle","no","no","yes","yes","yes","poor","no",6.09862509556087e-06
"3923","m","_2","middle","no","no","yes","yes","yes","poor","no",6.03686940483857e-05
"3924","f","_2","middle","no","no","yes","yes","yes","poor","no",0.000166723016045936
"3925","m","_3","middle","no","no","yes","yes","yes","poor","no",0.000126425146074434
"3926","f","_3","middle","no","no","yes","yes","yes","poor","no",0.000379102005166715
"3927","m","_4","middle","no","no","yes","yes","yes","poor","no",3.43546653325573e-05
"3928","f","_4","middle","no","no","yes","yes","yes","poor","no",7.18858665302079e-05
"3929","m","_1","high","no","no","yes","yes","yes","poor","no",3.87584869398972e-06
"3930","f","_1","high","no","no","yes","yes","yes","poor","no",1.05822740209441e-05
"3931","m","_2","high","no","no","yes","yes","yes","poor","no",7.66268310725121e-05
"3932","f","_2","high","no","no","yes","yes","yes","poor","no",0.000182009317169168
"3933","m","_3","high","no","no","yes","yes","yes","poor","no",0.000118713787736863
"3934","f","_3","high","no","no","yes","yes","yes","poor","no",0.000306163036827291
"3935","m","_4","high","no","no","yes","yes","yes","poor","no",4.05484724462189e-05
"3936","f","_4","high","no","no","yes","yes","yes","poor","no",7.29728428302008e-05
"3937","m","_1","low","yes","yes","no","yes","yes","poor","no",0.000276209327639197
"3938","f","_1","low","yes","yes","no","yes","yes","poor","no",0.000663198443006194
"3939","m","_2","low","yes","yes","no","yes","yes","poor","no",0.0232460718910819
"3940","f","_2","low","yes","yes","no","yes","yes","poor","no",0.0485573861072589
"3941","m","_3","low","yes","yes","no","yes","yes","poor","no",0.0626118227147983
"3942","f","_3","low","yes","yes","no","yes","yes","poor","no",0.142004108817898
"3943","m","_4","low","yes","yes","no","yes","yes","poor","no",0.0204993556597908
